outcome,photo_quality,item,retail_price,vacuum,towel_hook,age,gender,marital,employment
50,1,mini_fridge_1,115,50,3,6,6,2,3
,1,mini_fridge_1,115,125,5,3,5,2,2
100,1,mini_fridge_1,115,120,5,3,5,1,1
40,1,mini_fridge_1,115,75,2,5,6,2,3
,1,mini_fridge_1,115,100,2,3,6,1,1
25,1,mini_fridge_1,115,50,3,6,5,1,5
70,1,mini_fridge_1,115,80,3,4,5,2,1
,1,mini_fridge_1,115,70,5,3,6,1,1
,1,mini_fridge_1,115,125,3,3,6,1,1
75,1,mini_fridge_1,115,100,3,3,6,1,1
65,1,mini_fridge_1,115,85,5,3,5,2,1
,1,mini_fridge_1,115,100,5,3,5,1,1
,1,mini_fridge_1,115,97,4,3,5,1,1
,1,mini_fridge_1,115,50,1,2,5,1,1
,1,mini_fridge_1,115,150,0,3,5,1,1
,1,mini_fridge_1,115,50,4,3,5,1,1
60,1,mini_fridge_1,115,60,0,3,5,1,1
,1,mini_fridge_1,115,50,3,3,6,1,1
,1,mini_fridge_1,115,125,5,3,6,1,3
,1,mini_fridge_1,115,50,1,3,5,2,1
,1,mini_fridge_1,115,65,1,4,5,1,1
75,1,mini_fridge_1,115,50,3,3,6,1,1
40,1,mini_fridge_1,115,50,0,3,5,2,1
40,1,mini_fridge_1,115,50,1,4,6,2,1
,1,mini_fridge_1,115,100,5,2,5,1,1
,1,mini_fridge_1,115,75,2,2,6,1,3
,1,mini_fridge_1,115,130,2,2,6,1,1
,1,mini_fridge_1,115,150,5,3,5,1,1
,1,mini_fridge_1,115,50,1,5,6,2,1
,1,mini_fridge_1,115,50,1,3,5,1,1
,1,mini_fridge_1,115,85,4,3,6,1,1
60,1,mini_fridge_1,115,120,4,2,9,1,4
,1,mini_fridge_1,115,40,3,3,5,2,1
100,1,mini_fridge_1,115,100,5,7,5,2,1
50,1,mini_fridge_1,115,100,1,4,5,1,1
50,1,mini_fridge_1,115,50,5,3,5,3,1
,1,mini_fridge_1,115,100,3,3,5,2,1
100,1,mini_fridge_1,115,150,5,3,6,1,1
75,1,mini_fridge_1,115,100,2,3,5,1,1
,1,mini_fridge_1,115,100,4,3,5,1,1
,1,mini_fridge_1,115,100,5,3,6,1,1
80,1,mini_fridge_1,115,130,5,3,6,2,1
,1,mini_fridge_1,115,140,4,3,6,1,1
,1,mini_fridge_1,115,75,2,3,6,1,4
75,1,mini_fridge_1,115,70,1,3,6,1,1
,1,mini_fridge_1,115,65,5,3,6,2,2
,1,mini_fridge_1,115,100,0,3,6,1,1
,1,mini_fridge_1,115,40,2,2,6,1,1
,1,mini_fridge_1,115,120,8,2,6,1,1
,1,mini_fridge_1,115,80,1,3,5,1,1
,1,mini_fridge_1,115,80,2,3,6,1,1
100,1,mini_fridge_1,115,100,5,3,5,1,1
75,1,mini_fridge_1,115,100,4,2,5,1,1
,1,mini_fridge_1,115,50,3,3,6,1,4
50,1,mini_fridge_1,115,50,2,3,6,1,1
30,1,mini_fridge_1,115,40,4,3,6,1,1
50,1,mini_fridge_1,115,60,2,3,6,2,1
65,1,mini_fridge_1,115,48,1,3,6,2,1
,1,mini_fridge_1,115,25,1,3,6,1,1
10,1,mini_fridge_1,115,26,1,4,5,2,1
,1,mini_fridge_1,115,120,5,3,5,1,1
,1,mini_fridge_1,115,50,2,3,5,1,1
60,1,mini_fridge_1,115,70,1,5,5,2,1
,1,mini_fridge_1,115,90,2,2,6,1,1
50,1,mini_fridge_1,115,30,2,3,6,1,2
,0,book_0,14,140,5,2,5,1,1
3,0,book_0,14,50,1,3,6,2,1
,0,book_0,14,100,2,3,5,2,2
,0,book_0,14,100,5,3,5,2,1
3,0,book_0,14,40,2,3,5,2,1
2,0,book_0,14,50,0,3,5,2,1
1,0,book_0,14,30,1,3,6,2,1
5,0,book_0,14,60,1,2,5,1,1
,0,book_0,14,30,1,3,6,1,1
10,0,book_0,14,150,1,3,5,1,1
,0,book_0,14,100,3,3,6,1,1
,0,book_0,14,40,3,3,6,2,1
3,0,book_0,14,130,3,3,6,2,1
,0,book_0,14,30,1,3,5,1,1
5,0,book_0,14,110,3,3,5,1,1
10,0,book_0,14,90,2,1,5,1,2
,0,book_0,14,50,5,1,5,1,2
2,0,book_0,14,45,1,3,6,1,1
,0,book_0,14,125,5,3,6,1,1
1,0,book_0,14,20,2,3,5,1,1
10,0,book_0,14,100,3,3,5,1,1
5,0,book_0,14,75,1,3,5,1,1
5,0,book_0,14,50,5,3,5,2,1
10,0,book_0,14,100,9,3,5,1,1
,0,book_0,14,30,1,4,6,1,1
,0,book_0,14,75,3,3,6,1,2
,0,book_0,14,100,3,3,6,1,1
5,0,book_0,14,125,2,3,5,1,1
,0,book_0,14,40,1,3,6,1,1
,0,book_0,14,125,1,3,5,1,1
5,0,book_0,14,40,0,3,6,1,1
,0,book_0,14,150,4,3,6,1,1
5,0,book_0,14,100,2,3,5,1,1
,0,book_0,14,80,5,3,5,1,1
,0,book_0,14,125,5,3,6,1,1
,0,book_0,14,150,4,3,6,1,1
2,0,book_0,14,50,1,3,5,2,1
10,0,book_0,14,100,3,3,6,1,1
3,0,book_0,14,70,2,3,6,1,4
3,0,book_0,14,50,3,3,5,1,1
,0,book_0,14,10,0,3,5,1,1
5,0,book_0,14,120,0,3,5,1,1
5,0,book_0,14,80,2,3,6,1,1
,0,book_0,14,60,2,3,6,1,1
5,0,book_0,14,50,1,3,6,1,1
,0,book_0,14,70,3,3,6,2,1
2,0,book_0,14,50,1,4,6,2,1
,0,book_0,14,50,1,3,6,1,1
8,0,book_0,14,50,3,2,6,1,1
,0,book_0,14,140,4,3,6,1,1
,0,book_0,14,90,5,3,5,1,1
3,0,book_0,14,90,2,3,6,1,1
,0,book_0,14,120,2,3,6,2,4
5,0,book_0,14,50,2,3,6,1,1
,0,book_0,14,50,2,3,6,1,1
3,0,book_0,14,120,3,6,5,2,1
9,0,book_0,14,100,5,6,6,2,1
2,0,book_0,14,60,1,5,5,2,1
6,0,book_0,14,100,4,3,6,2,1
,0,book_0,14,125,3,3,5,1,1
,0,book_0,14,80,3,3,6,2,1
3,0,book_0,14,30,2,3,6,1,4
1,0,book_0,14,80,2,3,5,2,1
,0,book_0,14,125,1,3,5,2,1
,0,book_0,14,75,3,3,6,2,3
7,0,book_0,14,45,2,3,6,2,5
5,0,book_0,14,35,1,3,6,1,2
5,0,book_0,14,70,2,3,6,1,1
2,0,book_0,14,75,3,3,6,1,1
,0,book_0,14,50,2,3,6,3,5
,0,book_0,14,100,3,2,5,1,1
5,0,book_0,14,90,2,3,6,1,4
5,0,book_0,14,100,5,3,5,1,1
5,0,book_0,14,120,5,3,5,1,1
,0,book_0,14,50,5,3,6,1,1
,0,book_0,14,100,5,3,6,2,1
,0,book_0,14,30,2,6,6,1,1
5,0,book_0,14,95,1,5,5,2,1
4,0,book_0,14,35,3,3,6,2,4
,0,book_0,14,120,5,3,5,2,1
3,0,book_0,14,75,2,3,6,1,1
,0,book_0,14,50,1,3,6,1,1
5,0,book_0,14,50,3,3,6,1,1
,0,book_0,14,125,3,3,6,1,1
,0,book_0,14,50,2,5,6,1,1
,0,book_0,14,50,1,2,5,1,1
10,0,book_0,14,80,1,3,5,1,4
10,0,book_0,14,110,4,2,6,1,1
10,0,book_0,14,100,4,2,6,1,1
,0,book_0,14,85,4,3,6,2,1
,0,book_0,14,100,5,2,6,1,1
,0,book_0,14,100,9,3,6,1,1
,0,book_0,14,80,1,3,5,2,1
,0,book_0,14,50,0,2,5,1,1
8,0,book_0,14,100,5,2,6,1,1
2,0,book_0,14,60,3,2,6,1,3
,0,book_0,14,100,5,2,6,1,1
,0,book_0,14,145,4,2,6,1,1
2,0,book_0,14,30,2,2,6,1,1
,0,book_0,14,90,3,2,6,1,1
5,0,book_0,14,100,2,3,5,1,1
,0,book_0,14,60,1,2,6,1,1
,0,book_0,14,40,3,4,5,2,1
,0,book_0,14,75,2,3,5,1,1
14,0,book_0,14,60,9,3,5,1,1
,0,book_0,14,5,1,3,5,1,1
7,0,book_0,14,100,5,2,6,1,1
10,0,book_0,14,100,3,2,6,1,3
,0,book_0,14,25,3,2,6,1,1
5,0,book_0,14,75,4,3,6,1,1
8,0,book_0,14,80,5,3,6,2,1
5,0,book_0,14,100,1,3,6,2,1
,0,book_0,14,25,2,3,6,1,3
10,0,book_0,14,150,5,3,6,1,1
3,0,book_0,14,135,5,3,6,2,1
,0,book_0,14,100,2,3,6,1,1
4,0,book_0,14,80,3,3,6,1,3
0,0,book_0,14,50,2,3,6,1,1
,0,book_0,14,20,0,3,5,1,1
8,0,book_0,14,120,5,3,6,1,1
2,0,book_0,14,20,1,3,6,1,1
,0,book_0,14,50,2,3,5,1,1
,0,book_0,14,75,2,3,6,1,1
5,0,book_0,14,80,2,3,5,1,1
,0,book_0,14,100,7,3,6,1,4
3,0,book_0,14,35,0,3,6,1,1
7,0,book_0,14,50,4,3,6,1,2
,0,book_0,14,120,5,3,6,1,1
7,0,book_0,14,120,2,2,6,1,2
5,0,book_0,14,80,4,2,6,1,4
5,0,book_0,14,100,5,3,5,1,1
,0,book_0,14,100,0,2,6,1,1
5,0,book_0,14,120,2,3,5,1,1
,0,book_0,14,80,3,2,6,1,1
,0,book_0,14,55,3,3,6,2,4
5,0,book_0,14,125,5,3,5,2,1
5,0,book_0,14,50,1,3,5,2,1
10,0,book_0,14,110,5,3,5,1,1
,0,book_0,14,90,9,3,6,1,1
,0,book_0,14,60,1,3,6,1,1
,0,book_0,14,80,3,3,6,1,1
4,0,book_0,14,75,1,3,5,1,1
,0,book_0,14,50,1,3,6,1,1
,0,book_0,14,40,0,2,6,1,1
5,0,book_0,14,100,1,3,6,1,3
3,0,book_0,14,75,1,3,5,1,1
0,0,book_0,14,80,0,3,5,2,1
,0,book_0,14,80,5,3,6,1,1
1,0,book_0,14,50,1,3,6,1,1
1,0,book_0,14,75,2,3,5,1,1
,0,book_0,14,40,1,3,6,1,1
8,0,book_0,14,75,3,3,6,1,1
,0,book_0,14,50,3,2,5,1,4
,0,book_0,14,125,5,2,6,1,1
7,0,book_0,14,70,2,3,6,1,1
9,0,book_0,14,100,0,6,5,2,1
5,0,book_0,14,65,3,4,6,2,1
,0,book_0,14,50,2,3,6,1,1
,0,book_0,14,50,2,3,5,2,1
2,0,book_0,14,95,1,3,5,2,1
,0,book_0,14,80,3,3,6,1,1
,0,book_0,14,40,2,2,5,1,4
,0,book_0,14,75,2,3,5,1,1
,0,book_0,14,150,2,3,6,1,1
,0,book_0,14,45,4,2,6,1,1
,0,book_0,14,40,1,3,5,2,1
2,0,book_0,14,40,1,5,5,2,1
5,0,book_0,14,45,4,3,6,2,1
,0,book_0,14,80,2,6,6,1,1
,0,book_0,14,75,2,3,6,1,1
,0,book_0,14,90,5,3,6,1,1
5,0,book_0,14,120,1,3,6,1,1
10,0,book_0,14,100,3,3,5,1,1
,0,book_0,14,50,4,3,6,1,1
5,0,book_0,14,50,3,3,6,2,1
,0,book_0,14,50,5,3,6,1,1
10,0,book_0,14,100,3,3,5,2,1
7,0,book_0,14,100,5,2,5,1,1
10,0,book_0,14,140,5,2,5,1,1
,0,book_0,14,30,4,3,6,1,1
5,0,book_0,14,80,1,3,6,1,1
,0,book_0,14,20,3,6,5,2,1
,0,book_0,14,50,3,6,6,2,3
,0,book_0,14,125,5,3,5,2,2
,0,book_0,14,120,5,3,5,1,1
,0,book_0,14,75,2,5,6,2,3
5,0,book_0,14,100,2,3,6,1,1
,0,book_0,14,50,3,6,5,1,5
0,0,book_0,14,80,3,4,5,2,1
,0,book_0,14,70,5,3,6,1,1
6,0,book_0,14,125,3,3,6,1,1
5,0,book_0,14,100,3,3,6,1,1
,0,book_0,14,85,5,3,5,2,1
5,0,book_0,14,100,5,3,5,1,1
,0,book_0,14,97,4,3,5,1,1
2,0,book_0,14,50,1,2,5,1,1
,0,book_0,14,150,0,3,5,1,1
,0,book_0,14,50,4,3,5,1,1
10,0,book_0,14,60,0,3,5,1,1
,0,book_0,14,50,3,3,6,1,1
5,0,book_0,14,125,5,3,6,1,3
0,0,book_0,14,50,1,3,5,2,1
1,0,book_0,14,65,1,4,5,1,1
,0,book_0,14,50,3,3,6,1,1
1,0,book_0,14,50,0,3,5,2,1
,0,book_0,14,50,1,4,6,2,1
,0,book_0,14,100,5,2,5,1,1
5,0,book_0,14,75,2,2,6,1,3
5,0,book_0,14,130,2,2,6,1,1
6,0,book_0,14,150,5,3,5,1,1
0,0,book_0,14,50,1,5,6,2,1
,0,book_0,14,50,1,3,5,1,1
5,0,book_0,14,85,4,3,6,1,1
6,0,book_0,14,120,4,2,9,1,4
,0,book_0,14,40,3,3,5,2,1
5,0,book_0,14,100,5,7,5,2,1
2,0,book_0,14,100,1,4,5,1,1
5,0,book_0,14,50,5,3,5,3,1
,0,book_0,14,100,3,3,5,2,1
,0,book_0,14,150,5,3,6,1,1
5,0,book_0,14,100,2,3,5,1,1
8,0,book_0,14,100,4,3,5,1,1
5,0,book_0,14,100,5,3,6,1,1
7,0,book_0,14,130,5,3,6,2,1
,0,book_0,14,140,4,3,6,1,1
,0,book_0,14,75,2,3,6,1,4
5,0,book_0,14,70,1,3,6,1,1
5,0,book_0,14,65,5,3,6,2,2
,0,book_0,14,100,0,3,6,1,1
5,0,book_0,14,40,2,2,6,1,1
10,0,book_0,14,120,8,2,6,1,1
8,0,book_0,14,80,1,3,5,1,1
,0,book_0,14,80,2,3,6,1,1
5,0,book_0,14,100,5,3,5,1,1
,0,book_0,14,100,4,2,5,1,1
5,0,book_0,14,50,3,3,6,1,4
5,0,book_0,14,50,2,3,6,1,1
,0,book_0,14,40,4,3,6,1,1
0,0,book_0,14,60,2,3,6,2,1
3,0,book_0,14,48,1,3,6,2,1
,0,book_0,14,25,1,3,6,1,1
0,0,book_0,14,26,1,4,5,2,1
10,0,book_0,14,120,5,3,5,1,1
5,0,book_0,14,50,2,3,5,1,1
,0,book_0,14,70,1,5,5,2,1
,0,book_0,14,90,2,2,6,1,1
,0,book_0,14,30,2,3,6,1,2
10,1,book_1,14,140,5,2,5,1,1
,1,book_1,14,50,1,3,6,2,1
5,1,book_1,14,100,2,3,5,2,2
5,1,book_1,14,100,5,3,5,2,1
,1,book_1,14,40,2,3,5,2,1
,1,book_1,14,50,0,3,5,2,1
,1,book_1,14,30,1,3,6,2,1
,1,book_1,14,60,1,2,5,1,1
1,1,book_1,14,30,1,3,6,1,1
,1,book_1,14,150,1,3,5,1,1
10,1,book_1,14,100,3,3,6,1,1
5,1,book_1,14,40,3,3,6,2,1
,1,book_1,14,130,3,3,6,2,1
2,1,book_1,14,30,1,3,5,1,1
,1,book_1,14,110,3,3,5,1,1
,1,book_1,14,90,2,1,5,1,2
9,1,book_1,14,50,5,1,5,1,2
,1,book_1,14,45,1,3,6,1,1
5,1,book_1,14,125,5,3,6,1,1
,1,book_1,14,20,2,3,5,1,1
,1,book_1,14,100,3,3,5,1,1
,1,book_1,14,75,1,3,5,1,1
,1,book_1,14,50,5,3,5,2,1
,1,book_1,14,100,9,3,5,1,1
0,1,book_1,14,30,1,4,6,1,1
14,1,book_1,14,75,3,3,6,1,2
5,1,book_1,14,100,3,3,6,1,1
,1,book_1,14,125,2,3,5,1,1
4,1,book_1,14,40,1,3,6,1,1
3,1,book_1,14,125,1,3,5,1,1
,1,book_1,14,40,0,3,6,1,1
7,1,book_1,14,150,4,3,6,1,1
,1,book_1,14,100,2,3,5,1,1
10,1,book_1,14,80,5,3,5,1,1
5,1,book_1,14,125,5,3,6,1,1
10,1,book_1,14,150,4,3,6,1,1
,1,book_1,14,50,1,3,5,2,1
,1,book_1,14,100,3,3,6,1,1
,1,book_1,14,70,2,3,6,1,4
,1,book_1,14,50,3,3,5,1,1
2,1,book_1,14,10,0,3,5,1,1
,1,book_1,14,120,0,3,5,1,1
,1,book_1,14,80,2,3,6,1,1
5,1,book_1,14,60,2,3,6,1,1
,1,book_1,14,50,1,3,6,1,1
1,1,book_1,14,70,3,3,6,2,1
,1,book_1,14,50,1,4,6,2,1
10,1,book_1,14,50,1,3,6,1,1
,1,book_1,14,50,3,2,6,1,1
5,1,book_1,14,140,4,3,6,1,1
4,1,book_1,14,90,5,3,5,1,1
,1,book_1,14,90,2,3,6,1,1
5,1,book_1,14,120,2,3,6,2,4
,1,book_1,14,50,2,3,6,1,1
5,1,book_1,14,50,2,3,6,1,1
,1,book_1,14,120,3,6,5,2,1
,1,book_1,14,100,5,6,6,2,1
,1,book_1,14,60,1,5,5,2,1
,1,book_1,14,100,4,3,6,2,1
5,1,book_1,14,125,3,3,5,1,1
5,1,book_1,14,80,3,3,6,2,1
,1,book_1,14,30,2,3,6,1,4
,1,book_1,14,80,2,3,5,2,1
5,1,book_1,14,125,1,3,5,2,1
10,1,book_1,14,75,3,3,6,2,3
,1,book_1,14,45,2,3,6,2,5
,1,book_1,14,35,1,3,6,1,2
,1,book_1,14,70,2,3,6,1,1
,1,book_1,14,75,3,3,6,1,1
5,1,book_1,14,50,2,3,6,3,5
5,1,book_1,14,100,3,2,5,1,1
,1,book_1,14,90,2,3,6,1,4
,1,book_1,14,100,5,3,5,1,1
,1,book_1,14,120,5,3,5,1,1
10,1,book_1,14,50,5,3,6,1,1
7,1,book_1,14,100,5,3,6,2,1
5,1,book_1,14,30,2,6,6,1,1
,1,book_1,14,95,1,5,5,2,1
,1,book_1,14,35,3,3,6,2,4
10,1,book_1,14,120,5,3,5,2,1
,1,book_1,14,75,2,3,6,1,1
8,1,book_1,14,50,1,3,6,1,1
,1,book_1,14,50,3,3,6,1,1
5,1,book_1,14,125,3,3,6,1,1
5,1,book_1,14,50,2,5,6,1,1
3,1,book_1,14,50,1,2,5,1,1
,1,book_1,14,80,1,3,5,1,4
,1,book_1,14,110,4,2,6,1,1
,1,book_1,14,100,4,2,6,1,1
4,1,book_1,14,85,4,3,6,2,1
7,1,book_1,14,100,5,2,6,1,1
10,1,book_1,14,100,9,3,6,1,1
5,1,book_1,14,80,1,3,5,2,1
14,1,book_1,14,50,0,2,5,1,1
,1,book_1,14,100,5,2,6,1,1
,1,book_1,14,60,3,2,6,1,3
7,1,book_1,14,100,5,2,6,1,1
8,1,book_1,14,145,4,2,6,1,1
,1,book_1,14,30,2,2,6,1,1
9,1,book_1,14,90,3,2,6,1,1
,1,book_1,14,100,2,3,5,1,1
5,1,book_1,14,60,1,2,6,1,1
5,1,book_1,14,40,3,4,5,2,1
5,1,book_1,14,75,2,3,5,1,1
,1,book_1,14,60,9,3,5,1,1
1,1,book_1,14,5,1,3,5,1,1
,1,book_1,14,100,5,2,6,1,1
,1,book_1,14,100,3,2,6,1,3
5,1,book_1,14,25,3,2,6,1,1
,1,book_1,14,75,4,3,6,1,1
,1,book_1,14,80,5,3,6,2,1
,1,book_1,14,100,1,3,6,2,1
3,1,book_1,14,25,2,3,6,1,3
,1,book_1,14,150,5,3,6,1,1
,1,book_1,14,135,5,3,6,2,1
10,1,book_1,14,100,2,3,6,1,1
,1,book_1,14,80,3,3,6,1,3
,1,book_1,14,50,2,3,6,1,1
3,1,book_1,14,20,0,3,5,1,1
,1,book_1,14,120,5,3,6,1,1
,1,book_1,14,20,1,3,6,1,1
5,1,book_1,14,50,2,3,5,1,1
5,1,book_1,14,75,2,3,6,1,1
,1,book_1,14,80,2,3,5,1,1
9,1,book_1,14,100,7,3,6,1,4
,1,book_1,14,35,0,3,6,1,1
,1,book_1,14,50,4,3,6,1,2
7,1,book_1,14,120,5,3,6,1,1
,1,book_1,14,120,2,2,6,1,2
,1,book_1,14,80,4,2,6,1,4
,1,book_1,14,100,5,3,5,1,1
5,1,book_1,14,100,0,2,6,1,1
,1,book_1,14,120,2,3,5,1,1
5,1,book_1,14,80,3,2,6,1,1
8,1,book_1,14,55,3,3,6,2,4
,1,book_1,14,125,5,3,5,2,1
,1,book_1,14,50,1,3,5,2,1
,1,book_1,14,110,5,3,5,1,1
5,1,book_1,14,90,9,3,6,1,1
6,1,book_1,14,60,1,3,6,1,1
5,1,book_1,14,80,3,3,6,1,1
,1,book_1,14,75,1,3,5,1,1
5,1,book_1,14,50,1,3,6,1,1
5,1,book_1,14,40,0,2,6,1,1
,1,book_1,14,100,1,3,6,1,3
,1,book_1,14,75,1,3,5,1,1
,1,book_1,14,80,0,3,5,2,1
5,1,book_1,14,80,5,3,6,1,1
,1,book_1,14,50,1,3,6,1,1
,1,book_1,14,75,2,3,5,1,1
5,1,book_1,14,40,1,3,6,1,1
,1,book_1,14,75,3,3,6,1,1
6,1,book_1,14,50,3,2,5,1,4
8,1,book_1,14,125,5,2,6,1,1
,1,book_1,14,70,2,3,6,1,1
,1,book_1,14,100,0,6,5,2,1
,1,book_1,14,65,3,4,6,2,1
5,1,book_1,14,50,2,3,6,1,1
5,1,book_1,14,50,2,3,5,2,1
,1,book_1,14,95,1,3,5,2,1
10,1,book_1,14,80,3,3,6,1,1
5,1,book_1,14,40,2,2,5,1,4
5,1,book_1,14,75,2,3,5,1,1
8,1,book_1,14,150,2,3,6,1,1
8,1,book_1,14,45,4,2,6,1,1
1,1,book_1,14,40,1,3,5,2,1
,1,book_1,14,40,1,5,5,2,1
,1,book_1,14,45,4,3,6,2,1
3,1,book_1,14,80,2,6,6,1,1
5,1,book_1,14,75,2,3,6,1,1
5,1,book_1,14,90,5,3,6,1,1
,1,book_1,14,120,1,3,6,1,1
,1,book_1,14,100,3,3,5,1,1
7,1,book_1,14,50,4,3,6,1,1
,1,book_1,14,50,3,3,6,2,1
3,1,book_1,14,50,5,3,6,1,1
,1,book_1,14,100,3,3,5,2,1
,1,book_1,14,100,5,2,5,1,1
,1,book_1,14,140,5,2,5,1,1
8,1,book_1,14,30,4,3,6,1,1
,1,book_1,14,80,1,3,6,1,1
5,1,book_1,14,20,3,6,5,2,1
4,1,book_1,14,50,3,6,6,2,3
10,1,book_1,14,125,5,3,5,2,2
7,1,book_1,14,120,5,3,5,1,1
5,1,book_1,14,75,2,5,6,2,3
,1,book_1,14,100,2,3,6,1,1
7,1,book_1,14,50,3,6,5,1,5
,1,book_1,14,80,3,4,5,2,1
3,1,book_1,14,70,5,3,6,1,1
,1,book_1,14,125,3,3,6,1,1
,1,book_1,14,100,3,3,6,1,1
5,1,book_1,14,85,5,3,5,2,1
,1,book_1,14,100,5,3,5,1,1
12,1,book_1,14,97,4,3,5,1,1
,1,book_1,14,50,1,2,5,1,1
3,1,book_1,14,150,0,3,5,1,1
10,1,book_1,14,50,4,3,5,1,1
,1,book_1,14,60,0,3,5,1,1
5,1,book_1,14,50,3,3,6,1,1
,1,book_1,14,125,5,3,6,1,3
,1,book_1,14,50,1,3,5,2,1
,1,book_1,14,65,1,4,5,1,1
2,1,book_1,14,50,3,3,6,1,1
,1,book_1,14,50,0,3,5,2,1
5,1,book_1,14,50,1,4,6,2,1
10,1,book_1,14,100,5,2,5,1,1
,1,book_1,14,75,2,2,6,1,3
,1,book_1,14,130,2,2,6,1,1
,1,book_1,14,150,5,3,5,1,1
,1,book_1,14,50,1,5,6,2,1
5,1,book_1,14,50,1,3,5,1,1
,1,book_1,14,85,4,3,6,1,1
,1,book_1,14,120,4,2,9,1,4
5,1,book_1,14,40,3,3,5,2,1
,1,book_1,14,100,5,7,5,2,1
,1,book_1,14,100,1,4,5,1,1
,1,book_1,14,50,5,3,5,3,1
5,1,book_1,14,100,3,3,5,2,1
14,1,book_1,14,150,5,3,6,1,1
,1,book_1,14,100,2,3,5,1,1
,1,book_1,14,100,4,3,5,1,1
,1,book_1,14,100,5,3,6,1,1
,1,book_1,14,130,5,3,6,2,1
10,1,book_1,14,140,4,3,6,1,1
3,1,book_1,14,75,2,3,6,1,4
,1,book_1,14,70,1,3,6,1,1
,1,book_1,14,65,5,3,6,2,2
10,1,book_1,14,100,0,3,6,1,1
,1,book_1,14,40,2,2,6,1,1
,1,book_1,14,120,8,2,6,1,1
,1,book_1,14,80,1,3,5,1,1
3,1,book_1,14,80,2,3,6,1,1
,1,book_1,14,100,5,3,5,1,1
6,1,book_1,14,100,4,2,5,1,1
,1,book_1,14,50,3,3,6,1,4
,1,book_1,14,50,2,3,6,1,1
5,1,book_1,14,40,4,3,6,1,1
,1,book_1,14,60,2,3,6,2,1
,1,book_1,14,48,1,3,6,2,1
2,1,book_1,14,25,1,3,6,1,1
,1,book_1,14,26,1,4,5,2,1
,1,book_1,14,120,5,3,5,1,1
,1,book_1,14,50,2,3,5,1,1
1,1,book_1,14,70,1,5,5,2,1
8,1,book_1,14,90,2,2,6,1,1
2,1,book_1,14,30,2,3,6,1,2
,0,mixing_bowl_0,40,140,5,2,5,1,1
,0,mixing_bowl_0,40,50,1,3,6,2,1
5,0,mixing_bowl_0,40,100,2,3,5,2,2
,0,mixing_bowl_0,40,100,5,3,5,2,1
,0,mixing_bowl_0,40,40,2,3,5,2,1
10,0,mixing_bowl_0,40,50,0,3,5,2,1
,0,mixing_bowl_0,40,30,1,3,6,2,1
5,0,mixing_bowl_0,40,60,1,2,5,1,1
,0,mixing_bowl_0,40,30,1,3,6,1,1
10,0,mixing_bowl_0,40,150,1,3,5,1,1
10,0,mixing_bowl_0,40,100,3,3,6,1,1
,0,mixing_bowl_0,40,40,3,3,6,2,1
20,0,mixing_bowl_0,40,130,3,3,6,2,1
,0,mixing_bowl_0,40,30,1,3,5,1,1
,0,mixing_bowl_0,40,110,3,3,5,1,1
2,0,mixing_bowl_0,40,90,2,1,5,1,2
30,0,mixing_bowl_0,40,50,5,1,5,1,2
,0,mixing_bowl_0,40,45,1,3,6,1,1
,0,mixing_bowl_0,40,125,5,3,6,1,1
2,0,mixing_bowl_0,40,20,2,3,5,1,1
,0,mixing_bowl_0,40,100,3,3,5,1,1
15,0,mixing_bowl_0,40,75,1,3,5,1,1
10,0,mixing_bowl_0,40,50,5,3,5,2,1
15,0,mixing_bowl_0,40,100,9,3,5,1,1
2,0,mixing_bowl_0,40,30,1,4,6,1,1
,0,mixing_bowl_0,40,75,3,3,6,1,2
,0,mixing_bowl_0,40,100,3,3,6,1,1
20,0,mixing_bowl_0,40,125,2,3,5,1,1
,0,mixing_bowl_0,40,40,1,3,6,1,1
15,0,mixing_bowl_0,40,125,1,3,5,1,1
5,0,mixing_bowl_0,40,40,0,3,6,1,1
25,0,mixing_bowl_0,40,150,4,3,6,1,1
10,0,mixing_bowl_0,40,100,2,3,5,1,1
,0,mixing_bowl_0,40,80,5,3,5,1,1
,0,mixing_bowl_0,40,125,5,3,6,1,1
,0,mixing_bowl_0,40,150,4,3,6,1,1
3,0,mixing_bowl_0,40,50,1,3,5,2,1
25,0,mixing_bowl_0,40,100,3,3,6,1,1
15,0,mixing_bowl_0,40,70,2,3,6,1,4
10,0,mixing_bowl_0,40,50,3,3,5,1,1
5,0,mixing_bowl_0,40,10,0,3,5,1,1
20,0,mixing_bowl_0,40,120,0,3,5,1,1
10,0,mixing_bowl_0,40,80,2,3,6,1,1
,0,mixing_bowl_0,40,60,2,3,6,1,1
10,0,mixing_bowl_0,40,50,1,3,6,1,1
5,0,mixing_bowl_0,40,70,3,3,6,2,1
,0,mixing_bowl_0,40,50,1,4,6,2,1
10,0,mixing_bowl_0,40,50,1,3,6,1,1
10,0,mixing_bowl_0,40,50,3,2,6,1,1
,0,mixing_bowl_0,40,140,4,3,6,1,1
20,0,mixing_bowl_0,40,90,5,3,5,1,1
10,0,mixing_bowl_0,40,90,2,3,6,1,1
,0,mixing_bowl_0,40,120,2,3,6,2,4
10,0,mixing_bowl_0,40,50,2,3,6,1,1
15,0,mixing_bowl_0,40,50,2,3,6,1,1
,0,mixing_bowl_0,40,120,3,6,5,2,1
25,0,mixing_bowl_0,40,100,5,6,6,2,1
10,0,mixing_bowl_0,40,60,1,5,5,2,1
